"region","age","sex","2019"
"10 Blekinge county","9 years","women",922.0
"10 Blekinge county","10 years","men",983.5
"10 Blekinge county","10 years","women",914.0
"10 Blekinge county","11 years","men",955.5
"10 Blekinge county","11 years","women",905.0
"10 Blekinge county","12 years","men",952.0
"10 Blekinge county","12 years","women",918.5
"10 Blekinge county","13 years","men",997.0
"10 Blekinge county","13 years","women",926.5
"10 Blekinge county","14 years","men",968.0
"10 Blekinge county","14 years","women",920.5
"10 Blekinge county","15 years","men",986.0
"10 Blekinge county","15 years","women",859.0
"10 Blekinge county","16 years","men",980.0
"10 Blekinge county","16 years","women",844.0
"10 Blekinge county","17 years","men",934.0
"10 Blekinge county","17 years","women",879.0
"10 Blekinge county","18 years","men",883.5
"10 Blekinge county","18 years","women",779.5
"10 Blekinge county","19 years","men",1037.0
"10 Blekinge county","19 years","women",782.0
"10 Blekinge county","20 years","men",1053.5
"10 Blekinge county","20 years","women",717.0
"10 Blekinge county","21 years","men",984.0
"10 Blekinge county","21 years","women",760.5
"10 Blekinge county","22 years","men",954.0
"10 Blekinge county","22 years","women",730.0
"10 Blekinge county","23 years","men",995.0
"10 Blekinge county","23 years","women",754.0
"10 Blekinge county","24 years","men",1056.0
"10 Blekinge county","24 years","women",775.5
"10 Blekinge county","25 years","men",1053.0
"10 Blekinge county","25 years","women",872.0
"10 Blekinge county","26 years","men",1072.0
"10 Blekinge county","26 years","women",853.5
"10 Blekinge county","27 years","men",1082.5
"10 Blekinge county","27 years","women",918.5
"10 Blekinge county","28 years","men",1134.5
"10 Blekinge county","28 years","women",964.0
"10 Blekinge county","29 years","men",1097.0
"10 Blekinge county","29 years","women",968.5
"10 Blekinge county","30 years","men",1024.0
"10 Blekinge county","30 years","women",864.0
"10 Blekinge county","31 years","men",1050.0
"10 Blekinge county","31 years","women",870.0
"10 Blekinge county","32 years","men",972.5
"10 Blekinge county","32 years","women",894.5
"10 Blekinge county","33 years","men",942.5
"10 Blekinge county","33 years","women",881.0
"10 Blekinge county","34 years","men",954.0
"10 Blekinge county","34 years","women",836.5
"10 Blekinge county","35 years","men",975.5
"10 Blekinge county","35 years","women",795.0
"10 Blekinge county","36 years","men",900.0
"10 Blekinge county","36 years","women",844.5
"10 Blekinge county","37 years","men",890.0
"10 Blekinge county","37 years","women",820.0
"10 Blekinge county","38 years","men",878.0
"10 Blekinge county","38 years","women",819.5
"10 Blekinge county","39 years","men",954.5
"10 Blekinge county","39 years","women",845.0
"10 Blekinge county","40 years","men",876.0
"10 Blekinge county","40 years","women",906.5
"10 Blekinge county","41 years","men",912.0
"10 Blekinge county","41 years","women",847.0
"10 Blekinge county","42 years","men",947.5
"10 Blekinge county","42 years","women",880.5
"10 Blekinge county","43 years","men",984.0
"10 Blekinge county","43 years","women",909.0
"10 Blekinge county","44 years","men",954.0
"10 Blekinge county","44 years","women",948.0
"10 Blekinge county","45 years","men",993.0
"10 Blekinge county","45 years","women",941.5
"10 Blekinge county","46 years","men",1026.5
"10 Blekinge county","46 years","women",996.0
"10 Blekinge county","47 years","men",993.0
"10 Blekinge county","47 years","women",992.5
"10 Blekinge county","48 years","men",991.0
"10 Blekinge county","48 years","women",1042.5
"10 Blekinge county","49 years","men",1072.0
"10 Blekinge county","49 years","women",963.0
"10 Blekinge county","50 years","men",1033.0
"10 Blekinge county","50 years","women",991.5
"10 Blekinge county","51 years","men",1148.5
"10 Blekinge county","51 years","women",958.0
"10 Blekinge county","52 years","men",1151.5
"10 Blekinge county","52 years","women",1007.5
"10 Blekinge county","53 years","men",1163.5
"10 Blekinge county","53 years","women",1088.5
"10 Blekinge county","54 years","men",1145.0
"10 Blekinge county","54 years","women",1093.0
"10 Blekinge county","55 years","men",1094.5
"10 Blekinge county","55 years","women",1106.5
"10 Blekinge county","56 years","men",1022.5
"10 Blekinge county","56 years","women",982.5
"10 Blekinge county","57 years","men",1010.0
"10 Blekinge county","57 years","women",919.5
"10 Blekinge county","58 years","men",936.0
"10 Blekinge county","58 years","women",891.5
"10 Blekinge county","59 years","men",961.0
"10 Blekinge county","59 years","women",865.5
"10 Blekinge county","60 years","men",973.5
"10 Blekinge county","60 years","women",858.0
"10 Blekinge county","61 years","men",902.5
"10 Blekinge county","61 years","women",919.5
"10 Blekinge county","62 years","men",893.0
"10 Blekinge county","62 years","women",956.0
"10 Blekinge county","63 years","men",944.5
"10 Blekinge county","63 years","women",917.5
"10 Blekinge county","64 years","men",909.5
"10 Blekinge county","64 years","women",931.0
"10 Blekinge county","65 years","men",963.5
"10 Blekinge county","65 years","women",977.5
"10 Blekinge county","66 years","men",866.0
"10 Blekinge county","66 years","women",883.0
"10 Blekinge county","67 years","men",886.0
"10 Blekinge county","67 years","women",1002.0
"10 Blekinge county","68 years","men",943.5
"10 Blekinge county","68 years","women",961.5
"10 Blekinge county","69 years","men",957.5
"10 Blekinge county","69 years","women",988.0
"10 Blekinge county","70 years","men",979.5
"10 Blekinge county","70 years","women",1011.0
"10 Blekinge county","71 years","men",987.5
"10 Blekinge county","71 years","women",1025.0
"10 Blekinge county","72 years","men",1007.0
"10 Blekinge county","72 years","women",1010.5
"10 Blekinge county","73 years","men",1027.5
"10 Blekinge county","73 years","women",1059.0
"10 Blekinge county","74 years","men",975.5
"10 Blekinge county","74 years","women",1032.0
"10 Blekinge county","75 years","men",966.5
"10 Blekinge county","75 years","women",956.0
"10 Blekinge county","76 years","men",879.0
"10 Blekinge county","76 years","women",947.0
"10 Blekinge county","77 years","men",828.5
"10 Blekinge county","77 years","women",822.0
"10 Blekinge county","78 years","men",649.0
"10 Blekinge county","78 years","women",719.0
"10 Blekinge county","79 years","men",644.5
"10 Blekinge county","79 years","women",737.0
"10 Blekinge county","80 years","men",594.5
"10 Blekinge county","80 years","women",705.5
"10 Blekinge county","81 years","men",561.5
"10 Blekinge county","81 years","women",703.5
"10 Blekinge county","82 years","men",522.0
"10 Blekinge county","82 years","women",613.5
"10 Blekinge county","83 years","men",437.5
"10 Blekinge county","83 years","women",593.5
"10 Blekinge county","84 years","men",412.5
"10 Blekinge county","84 years","women",474.0
"10 Blekinge county","85 years","men",337.0
"10 Blekinge county","85 years","women",458.0
"10 Blekinge county","86 years","men",321.0
"10 Blekinge county","86 years","women",412.5
"10 Blekinge county","87 years","men",313.5
"10 Blekinge county","87 years","women",394.5
"10 Blekinge county","88 years","men",215.0
"10 Blekinge county","88 years","women",350.5
"10 Blekinge county","89 years","men",200.5
"10 Blekinge county","89 years","women",354.5
"10 Blekinge county","90 years","men",142.0
"10 Blekinge county","90 years","women",273.0
"10 Blekinge county","91 years","men",128.0
"10 Blekinge county","91 years","women",247.5
"10 Blekinge county","92 years","men",123.5
"10 Blekinge county","92 years","women",209.5
"10 Blekinge county","93 years","men",87.0
"10 Blekinge county","93 years","women",178.0
"10 Blekinge county","94 years","men",65.0
"10 Blekinge county","94 years","women",127.5
"10 Blekinge county","95 years","men",30.0
"10 Blekinge county","95 years","women",93.5
"10 Blekinge county","96 years","men",38.5
"10 Blekinge county","96 years","women",87.5
"10 Blekinge county","97 years","men",30.0
"10 Blekinge county","97 years","women",61.5
"10 Blekinge county","98 years","men",16.0
"10 Blekinge county","98 years","women",46.0
"10 Blekinge county","99 years","men",12.5
"10 Blekinge county","99 years","women",33.5
"10 Blekinge county","100+ years","men",2.5
"10 Blekinge county","100+ years","women",36.0
"12 Skåne county","0 years","men",4067.5
"12 Skåne county","0 years","women",3877.0
"12 Skåne county","1 year","men",8311.0
"12 Skåne county","1 year","women",7797.5
"12 Skåne county","2 years","men",8411.0
"12 Skåne county","2 years","women",7943.5
"12 Skåne county","3 years","men",8722.5
"12 Skåne county","3 years","women",8351.0
"12 Skåne county","4 years","men",8693.5
"12 Skåne county","4 years","women",8029.0
"12 Skåne county","5 years","men",8949.5
"12 Skåne county","5 years","women",8247.0
"12 Skåne county","6 years","men",8687.5
"12 Skåne county","6 years","women",8320.5
"12 Skåne county","7 years","men",8833.5
"12 Skåne county","7 years","women",8311.0
"12 Skåne county","8 years","men",8681.5
"12 Skåne county","8 years","women",8226.0
"12 Skåne county","9 years","men",8877.5
"12 Skåne county","9 years","women",8571.5
"12 Skåne county","10 years","men",8879.0
"12 Skåne county","10 years","women",8275.0
"12 Skåne county","11 years","men",8483.0
"12 Skåne county","11 years","women",8226.5
"12 Skåne county","12 years","men",8356.5
"12 Skåne county","12 years","women",7977.5
"12 Skåne county","13 years","men",8335.0
"12 Skåne county","13 years","women",7913.0
"12 Skåne county","14 years","men",8149.5
"12 Skåne county","14 years","women",7526.0
"12 Skåne county","15 years","men",7921.5
"12 Skåne county","15 years","women",7462.5
"12 Skåne county","16 years","men",7908.5
"12 Skåne county","16 years","women",7378.0
"12 Skåne county","17 years","men",7808.0
"12 Skåne county","17 years","women",7192.5
"12 Skåne county","18 years","men",7684.5
"12 Skåne county","18 years","women",6872.0
"12 Skåne county","19 years","men",7764.5
"12 Skåne county","19 years","women",7121.0
"12 Skåne county","20 years","men",8097.0
"12 Skåne county","20 years","women",7008.0
"12 Skåne county","21 years","men",7810.0
"12 Skåne county","21 years","women",7160.0
"12 Skåne county","22 years","men",7677.0
"12 Skåne county","22 years","women",7436.5
"12 Skåne county","23 years","men",7996.5
"12 Skåne county","23 years","women",7984.5
"12 Skåne county","24 years","men",8740.5
"12 Skåne county","24 years","women",8601.0
"12 Skåne county","25 years","men",9033.5
"12 Skåne county","25 years","women",9037.5
"12 Skåne county","26 years","men",9260.0
"12 Skåne county","26 years","women",9461.5
"12 Skåne county","27 years","men",9868.0
"12 Skåne county","27 years","women",9695.5
"12 Skåne county","28 years","men",9949.0
"12 Skåne county","28 years","women",9788.5
"12 Skåne county","29 years","men",10165.0
"12 Skåne county","29 years","women",10173.0
"12 Skåne county","30 years","men",9998.0
"12 Skåne county","30 years","women",9901.0
"12 Skåne county","31 years","men",9821.5
"12 Skåne county","31 years","women",9712.0
"12 Skåne county","32 years","men",9473.0
"12 Skåne county","32 years","women",9269.5
"12 Skåne county","33 years","men",9396.5
"12 Skåne county","33 years","women",9269.0
"12 Skåne county","34 years","men",9137.0
"12 Skåne county","34 years","women",9044.5
"12 Skåne county","35 years","men",9209.5
"12 Skåne county","35 years","women",8837.5
"12 Skåne county","36 years","men",9034.0
"12 Skåne county","36 years","women",8611.0
"12 Skåne county","37 years","men",8860.0
"12 Skåne county","37 years","women",8766.5
"12 Skåne county","38 years","men",8894.0
"12 Skåne county","38 years","women",8704.0
"12 Skåne county","39 years","men",8881.5
"12 Skåne county","39 years","women",8768.0
"12 Skåne county","40 years","men",9139.5
"12 Skåne county","40 years","women",8795.5
"12 Skåne county","41 years","men",8814.5
"12 Skåne county","41 years","women",8365.0
"12 Skåne county","42 years","men",8700.5
"12 Skåne county","42 years","women",8585.0
"12 Skåne county","43 years","men",8911.5
"12 Skåne county","43 years","women",8441.5
"12 Skåne county","44 years","men",9014.0
"12 Skåne county","44 years","women",8844.5
"12 Skåne county","45 years","men",9190.5
"12 Skåne county","45 years","women",8857.0
"12 Skåne county","46 years","men",9048.0
"12 Skåne county","46 years","women",8635.5
"12 Skåne county","47 years","men",8947.0
"12 Skåne county","47 years","women",8709.0
"12 Skåne county","48 years","men",9060.0
"12 Skåne county","48 years","women",8696.5
"12 Skåne county","49 years","men",8780.0
"12 Skåne county","49 years","women",8607.0
"12 Skåne county","50 years","men",8586.5
"12 Skåne county","50 years","women",8439.5
"12 Skåne county","51 years","men",8839.5
"12 Skåne county","51 years","women",8726.0
"12 Skåne county","52 years","men",9334.0
"12 Skåne county","52 years","women",9014.0
"12 Skåne county","53 years","men",9154.5
"12 Skåne county","53 years","women",9058.0
"12 Skåne county","54 years","men",9174.0
"12 Skåne county","54 years","women",8895.0
"12 Skåne county","55 years","men",8943.0
"12 Skåne county","55 years","women",8973.0
"12 Skåne county","56 years","men",8532.0
"12 Skåne county","56 years","women",8365.5
"12 Skåne county","57 years","men",8030.5
"12 Skåne county","57 years","women",7907.5
"12 Skåne county","58 years","men",7728.5
"12 Skåne county","58 years","women",7696.0
"12 Skåne county","59 years","men",7502.0
"12 Skåne county","59 years","women",7506.5
"12 Skåne county","60 years","men",7386.5
"12 Skåne county","60 years","women",7500.5
"12 Skåne county","61 years","men",7269.0
"12 Skåne county","61 years","women",7305.0
"12 Skåne county","62 years","men",7322.0
"12 Skåne county","62 years","women",7344.0
"12 Skåne county","63 years","men",7268.5
"12 Skåne county","63 years","women",7142.0
"12 Skåne county","64 years","men",7197.0
"12 Skåne county","64 years","women",7220.5
"12 Skåne county","65 years","men",6766.5
"12 Skåne county","65 years","women",7216.5
"12 Skåne county","66 years","men",7077.5
"12 Skåne county","66 years","women",7218.5
"12 Skåne county","67 years","men",6896.0
"12 Skåne county","67 years","women",7137.5
"12 Skåne county","68 years","men",6869.5
"12 Skåne county","68 years","women",7204.5
"12 Skåne county","69 years","men",6987.5
